post_title,sku,parent_sku,meta:product_style,stock,manage_stock,tax:product_type,meta:attribute_pa_size,attribute:pa_size,attribute_data:pa_size,meta:attribute_pa_color,attribute:pa_color,attribute_data:pa_color,meta:upc_field,regular_price,meta:msrp_field,Map_Required,weight,swIMG,URL1,URL2,URL3,URL4,post_content,tax:product_brand,tax:product_gender,Category,SubCategory,tax:product_collection,tax:product_productline,attribute:pa_fabric,attribute_data:pa_fabric,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute:pa_bratype,attribute_data:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute:pa_controllevel,attribute_data:pa_controllevel,attribute:pa_silhouette,attribute_data:pa_silhouette,attribute:pa_bigandtall,attribute_data:pa_bigandtall,attribute:pa_inseam,attribute_data:pa_inseam,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,ParentImage
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11872,1308,40760,0,yes,,8,,,Z6B,,,00194164079979,4.14,0,0,0.109,https://nylimages.s3.amazonaws.com/HBI_40760_ParisPearlPinDotParisNude.jpg,https://nylimages.s3.amazonaws.com/HBI_40760_ParisPearlPinDotParisNude.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11873,1308,40760,0,yes,,9,,,Z6B,,,00194164079986,4.14,0,0,0.114,https://nylimages.s3.amazonaws.com/HBI_40760_ParisPearlPinDotParisNude.jpg,https://nylimages.s3.amazonaws.com/HBI_40760_ParisPearlPinDotParisNude.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11874,1308,40760,0,yes,,5,,,ALOA,,,00194164880544,4.14,0,0,0.093,https://nylimages.s3.amazonaws.com/HBI_40760_BrocadeFloralNavy.jpg,https://cdn1.nuorder.com/product/9c2239b64ad4789cc909e731aa50b6b8.jpg,https://cdn1.nuorder.com/product/6fc0d28906d00d48a55fe8e3867031db.jpg,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11875,1308,40760,0,yes,,6,,,ALOA,,,00194164880551,4.14,0,0,0.097,https://nylimages.s3.amazonaws.com/HBI_40760_BrocadeFloralNavy.jpg,https://cdn1.nuorder.com/product/9c2239b64ad4789cc909e731aa50b6b8.jpg,https://cdn1.nuorder.com/product/6fc0d28906d00d48a55fe8e3867031db.jpg,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11876,1308,40760,0,yes,,7,,,ALOA,,,00194164880568,4.14,0,0,0.103,https://nylimages.s3.amazonaws.com/HBI_40760_BrocadeFloralNavy.jpg,https://cdn1.nuorder.com/product/9c2239b64ad4789cc909e731aa50b6b8.jpg,https://cdn1.nuorder.com/product/6fc0d28906d00d48a55fe8e3867031db.jpg,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11877,1308,40760,0,yes,,8,,,ALOA,,,00194164880575,4.14,0,0,0.109,https://nylimages.s3.amazonaws.com/HBI_40760_BrocadeFloralNavy.jpg,https://cdn1.nuorder.com/product/9c2239b64ad4789cc909e731aa50b6b8.jpg,https://cdn1.nuorder.com/product/6fc0d28906d00d48a55fe8e3867031db.jpg,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11878,1308,40760,0,yes,,9,,,ALOA,,,00194164880582,4.14,0,0,0.114,https://nylimages.s3.amazonaws.com/HBI_40760_BrocadeFloralNavy.jpg,https://cdn1.nuorder.com/product/9c2239b64ad4789cc909e731aa50b6b8.jpg,https://cdn1.nuorder.com/product/6fc0d28906d00d48a55fe8e3867031db.jpg,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11879,1308,40760,0,yes,,6,,,Sensuos Animal w/Morning Fog,,,00090563320394,4.14,11.5,0,0.097,https://nylimages.s3.amazonaws.com/HBI_M40760_SensuosAnimalwMorningFog_sw.jpg,https://nylimages.s3.amazonaws.com/HBI_M40760_SensuosAnimalwMorningFog.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11880,1308,40760,50,yes,,5,,,Classic Stripe/Black,,,00078715760335,4.14,0,0,0.093,https://nylimages.s3.amazonaws.com/HBI_M40760_ClassicStripeBlack_sw.jpg,https://cdn1.nuorder.com/product/370d0b4321ff8099bb0abf8e9cd225c8.jpg,https://cdn1.nuorder.com/product/b3f4df7c29b2804cf0e8cba9c4f1d345.jpg,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11881,1308,40760,103,yes,,6,,,Classic Stripe/Black,,,00078715760342,4.14,0,0,0.097,https://nylimages.s3.amazonaws.com/HBI_M40760_ClassicStripeBlack_sw.jpg,https://cdn1.nuorder.com/product/370d0b4321ff8099bb0abf8e9cd225c8.jpg,https://cdn1.nuorder.com/product/b3f4df7c29b2804cf0e8cba9c4f1d345.jpg,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11882,1308,40760,197,yes,,7,,,Classic Stripe/Black,,,00078715760359,4.14,0,0,0.103,https://nylimages.s3.amazonaws.com/HBI_M40760_ClassicStripeBlack_sw.jpg,https://cdn1.nuorder.com/product/370d0b4321ff8099bb0abf8e9cd225c8.jpg,https://cdn1.nuorder.com/product/b3f4df7c29b2804cf0e8cba9c4f1d345.jpg,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11883,1308,40760,180,yes,,8,,,Classic Stripe/Black,,,00078715760366,4.14,0,0,0.109,https://nylimages.s3.amazonaws.com/HBI_M40760_ClassicStripeBlack_sw.jpg,https://cdn1.nuorder.com/product/370d0b4321ff8099bb0abf8e9cd225c8.jpg,https://cdn1.nuorder.com/product/b3f4df7c29b2804cf0e8cba9c4f1d345.jpg,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11884,1308,40760,225,yes,,9,,,Classic Stripe Print,,,00090563214730,4.14,0,0,0.114,https://nylimages.s3.amazonaws.com/HBI_M40760_ClassicStripePrint_sw.jpg,https://cdn1.nuorder.com/product/370d0b4321ff8099bb0abf8e9cd225c8.jpg,https://cdn1.nuorder.com/product/b3f4df7c29b2804cf0e8cba9c4f1d345.jpg,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11885,1308,40760,0,yes,,5,,,ALSA,,,00194164880599,4.14,0,0,0.093,https://nylimages.s3.amazonaws.com/HNS_40760_WatercolorHoundstoothBlackandWhiteBlack_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_40760_WatercolorHoundstoothBlackandWhiteBlack_Front.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11886,1308,40760,0,yes,,6,,,ALSA,,,00194164880605,4.14,0,0,0.097,https://nylimages.s3.amazonaws.com/HNS_40760_WatercolorHoundstoothBlackandWhiteBlack_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_40760_WatercolorHoundstoothBlackandWhiteBlack_Front.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11887,1308,40760,0,yes,,7,,,ALSA,,,00194164880612,4.14,0,0,0.103,https://nylimages.s3.amazonaws.com/HNS_40760_WatercolorHoundstoothBlackandWhiteBlack_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_40760_WatercolorHoundstoothBlackandWhiteBlack_Front.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11888,1308,40760,0,yes,,8,,,ALSA,,,00194164880629,4.14,0,0,0.109,https://nylimages.s3.amazonaws.com/HNS_40760_WatercolorHoundstoothBlackandWhiteBlack_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_40760_WatercolorHoundstoothBlackandWhiteBlack_Front.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11889,1308,40760,0,yes,,9,,,ALSA,,,00194164880636,4.14,0,0,0.114,https://nylimages.s3.amazonaws.com/HNS_40760_WatercolorHoundstoothBlackandWhiteBlack_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_40760_WatercolorHoundstoothBlackandWhiteBlack_Front.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11890,1308,40760,0,yes,,5,,,ALZA,,,00194164881220,4.14,0,0,0.093,https://nylimages.s3.amazonaws.com/HNS_40760_PhloxDarkMagentaDarkMagenta_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_40760_PhloxDarkMagentaDarkMagenta_Front.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11891,1308,40760,0,yes,,6,,,ALZA,,,00194164881237,4.14,0,0,0.097,https://nylimages.s3.amazonaws.com/HNS_40760_PhloxDarkMagentaDarkMagenta_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_40760_PhloxDarkMagentaDarkMagenta_Front.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11892,1308,40760,0,yes,,7,,,ALZA,,,00194164881244,4.14,0,0,0.103,https://nylimages.s3.amazonaws.com/HNS_40760_PhloxDarkMagentaDarkMagenta_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_40760_PhloxDarkMagentaDarkMagenta_Front.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11893,1308,40760,0,yes,,8,,,ALZA,,,00194164881251,4.14,0,0,0.109,https://nylimages.s3.amazonaws.com/HNS_40760_PhloxDarkMagentaDarkMagenta_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_40760_PhloxDarkMagentaDarkMagenta_Front.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11894,1308,40760,0,yes,,9,,,ALZA,,,00194164881268,4.14,0,0,0.114,https://nylimages.s3.amazonaws.com/HNS_40760_PhloxDarkMagentaDarkMagenta_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_40760_PhloxDarkMagentaDarkMagenta_Front.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
Maidenform Womens One Fab Fit Microfiber and Lace Boyshort - Best-Seller!,11895,1308,40760,0,yes,,5,,,AP6A,,,00194164881275,4.14,0,0,0.093,https://nylimages.s3.amazonaws.com/HNS_40760_FallBloomBlackBlack_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_40760_FallBloomBlackBlack_Front.jpg,NULL,NULL,NULL,You will feel fun flirty and fabulous in our Maidenform Microfiber and Lace Boyshort!Delicate and feminine styling. Scalloped lace details. Soft fabrication. Comfortable all day wear. Stretches to move with your body for a flexible fit. Low rise style.,Maidenform,Women,Panties,Boy Shorts,One Fab Fit,Best-Seller!,Black and White: Nylon/lycra spandex; all other colors: Polyester/elastane; Gusset Lining: 100% Cotton,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/06c88e8d15b7f436c1ead4eb82c54708.jpg
