post_parent,ID,sku,parent_sku,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_product_gallery,meta:cdn_url,meta:fin_sku_field,meta:wcbvp_variations_data
64895,67680,#5925,1219,,,,,,,,,,,054Y-XS-Black._ADD,
64895,67681,#5926,1219,,,,,,,,,,,054Y-S-Black._ADD,
64895,67682,#5928,1219,,,,,,,,,,,054Y-L-Black._ADD,
64895,67683,#5930,1219,,,,,,,,,,,"054Y-XS-Deep Forest._ADD",
64895,67684,#5941,1219,,,,,,,,,,,"054Y-M-Deep Red._ADD",
64895,67685,#5942,1219,,,,,,,,,,,"054Y-L-Deep Red._ADD",
64895,67686,#5943,1219,,,,,,,,,,,"054Y-XL-Deep Red._ADD",
64895,67687,#5944,1219,,,,,,,,,,,"054Y-XS-Deep Royal._ADD",
64895,67688,#5947,1219,,,,,,,,,,,"054Y-L-Deep Royal._ADD",
64895,67689,#5948,1219,,,,,,,,,,,"054Y-XL-Deep Royal._ADD",
64895,67690,#5949,1219,,,,,,,,,,,"054Y-XS-Light Blue._ADD",
64895,67691,#5952,1219,,,,,,,,,,,"054Y-L-Light Blue._ADD",
64895,67692,#5953,1219,,,,,,,,,,,"054Y-XL-Light Blue._ADD",
64895,67693,#5959,1219,,,,,,,,,,,054Y-XS-Maroon._ADD,
64895,67694,#5974,1219,,,,,,,,,,,054Y-XS-White._ADD,
64895,67695,#5975,1219,,,,,,,,,,,054Y-S-White._ADD,
64895,67696,#5976,1219,,,,,,,,,,,054Y-M-White._ADD,
64895,67697,#5977,1219,,,,,,,,,,,054Y-L-White._ADD,
64895,67698,#5978,1219,,,,,,,,,,,054Y-XL-White._ADD,
64895,84389,#5929,1219,,,,,,,,,,,054Y-XL-Black._ADD,
64895,84391,#5932,1219,,,,,,,,,,,"054Y-M-Deep Forest._ADD",
64895,84393,#5962,1219,,,,,,,,,,,054Y-L-Maroon._ADD,
64895,84395,#5965,1219,,,,,,,,,,,054Y-S-Navy._ADD,
64895,90584,#5966,1219,,,,,,,,,,,054Y-M-Navy._ADD,
,64903,1220,,,,,,,,,,,,,
64903,67699,#35767,1220,,,,,,,,,,,055P-L-Black._ADD,
64903,67700,#35771,1220,,,,,,,,,,,055P-4XL-Black._ADD,
64903,67701,#35772,1220,,,,,,,,,,,055P-5XL-Black._ADD,
64903,67702,#35773,1220,,,,,,,,,,,055P-6XL-Black._ADD,
64903,67703,#35780,1220,,,,,,,,,,,"055P-S-Charcoal Heather._ADD",
64903,67704,#35783,1220,,,,,,,,,,,"055P-XL-Charcoal Heather._ADD",
64903,67705,#35786,1220,,,,,,,,,,,"055P-4XL-Charcoal Heather._ADD",
64903,67706,#35792,1220,,,,,,,,,,,"055P-XL-Deep Forest._ADD",
64903,67707,#35795,1220,,,,,,,,,,,"055P-S-Deep Red._ADD",
64903,67708,#35797,1220,,,,,,,,,,,"055P-L-Deep Red._ADD",
64903,67709,#35798,1220,,,,,,,,,,,"055P-XL-Deep Red._ADD",
64903,67710,#35799,1220,,,,,,,,,,,"055P-2XL-Deep Red._ADD",
64903,67711,#35801,1220,,,,,,,,,,,"055P-S-Deep Royal._ADD",
64903,67712,#35804,1220,,,,,,,,,,,"055P-XL-Deep Royal._ADD",
64903,67713,#35805,1220,,,,,,,,,,,"055P-2XL-Deep Royal._ADD",
64903,67714,#35806,1220,,,,,,,,,,,"055P-3XL-Deep Royal._ADD",
64903,67715,#35809,1220,,,,,,,,,,,"055P-L-Light Steel._ADD",
64903,67716,#35810,1220,,,,,,,,,,,"055P-XL-Light Steel._ADD",
64903,67717,#35811,1220,,,,,,,,,,,"055P-2XL-Light Steel._ADD",
64903,67718,#35812,1220,,,,,,,,,,,"055P-3XL-Light Steel._ADD",
64903,67719,#35813,1220,,,,,,,,,,,"055P-4XL-Light Steel._ADD",
64903,67720,#35814,1220,,,,,,,,,,,"055P-5XL-Light Steel._ADD",
64903,67721,#35821,1220,,,,,,,,,,,055P-3XL-Navy._ADD,
64903,67722,#35822,1220,,,,,,,,,,,055P-4XL-Navy._ADD,
64903,67723,#35824,1220,,,,,,,,,,,055P-6XL-Navy._ADD,
64903,67724,#35829,1220,,,,,,,,,,,055P-2XL-White._ADD,
64903,67725,#35831,1220,,,,,,,,,,,055P-4XL-White._ADD,
64903,67726,#35832,1220,,,,,,,,,,,055P-5XL-White._ADD,
64903,67727,#35833,1220,,,,,,,,,,,055P-6XL-White._ADD,
64903,84405,#35781,1220,,,,,,,,,,,"055P-M-Charcoal Heather._ADD",
64903,84407,#35789,1220,,,,,,,,,,,"055P-S-Deep Forest._ADD",
64903,84409,#35796,1220,,,,,,,,,,,"055P-M-Deep Red._ADD",
64903,84411,#35800,1220,,,,,,,,,,,"055P-3XL-Deep Red._ADD",
64903,84413,#35816,1220,,,,,,,,,,,055P-S-Navy._ADD,
64903,84415,#35818,1220,,,,,,,,,,,055P-L-Navy._ADD,
64903,84417,#35825,1220,,,,,,,,,,,055P-S-White._ADD,
64903,84419,#35826,1220,,,,,,,,,,,055P-M-White._ADD,
64903,93051,#35765,1220,,,,,,,,,,,055P-S-Black._ADD,
64903,93053,#35766,1220,,,,,,,,,,,055P-M-Black._ADD,
64903,93055,#35768,1220,,,,,,,,,,,055P-XL-Black._ADD,
64903,93057,#35769,1220,,,,,,,,,,,055P-2XL-Black._ADD,
64903,93059,#35770,1220,,,,,,,,,,,055P-3XL-Black._ADD,
64903,93061,#35774,1220,,,,,,,,,,,"055P-S-Blue Horizon._ADD",
64903,93063,#35775,1220,,,,,,,,,,,"055P-M-Blue Horizon._ADD",
64903,93065,#35776,1220,,,,,,,,,,,"055P-L-Blue Horizon._ADD",
64903,93067,#35777,1220,,,,,,,,,,,"055P-XL-Blue Horizon._ADD",
64903,93069,#35778,1220,,,,,,,,,,,"055P-2XL-Blue Horizon._ADD",
64903,93071,#35779,1220,,,,,,,,,,,"055P-3XL-Blue Horizon._ADD",
64903,93073,#35782,1220,,,,,,,,,,,"055P-L-Charcoal Heather._ADD",
64903,93075,#35784,1220,,,,,,,,,,,"055P-2XL-Charcoal Heather._ADD",
64903,93077,#35785,1220,,,,,,,,,,,"055P-3XL-Charcoal Heather._ADD",
64903,93079,#35787,1220,,,,,,,,,,,"055P-5XL-Charcoal Heather._ADD",
64903,93081,#35788,1220,,,,,,,,,,,"055P-6XL-Charcoal Heather._ADD",
64903,93083,#35790,1220,,,,,,,,,,,"055P-M-Deep Forest._ADD",
64903,93085,#35791,1220,,,,,,,,,,,"055P-L-Deep Forest._ADD",
64903,93087,#35793,1220,,,,,,,,,,,"055P-2XL-Deep Forest._ADD",
64903,93089,#35794,1220,,,,,,,,,,,"055P-3XL-Deep Forest._ADD",
64903,93091,#35802,1220,,,,,,,,,,,"055P-M-Deep Royal._ADD",
64903,93093,#35803,1220,,,,,,,,,,,"055P-L-Deep Royal._ADD",
64903,93095,#35807,1220,,,,,,,,,,,"055P-S-Light Steel._ADD",
64903,93097,#35808,1220,,,,,,,,,,,"055P-M-Light Steel._ADD",
64903,93099,#35815,1220,,,,,,,,,,,"055P-6XL-Light Steel._ADD",
64903,93101,#35817,1220,,,,,,,,,,,055P-M-Navy._ADD,
64903,93103,#35819,1220,,,,,,,,,,,055P-XL-Navy._ADD,
64903,93105,#35820,1220,,,,,,,,,,,055P-2XL-Navy._ADD,
64903,93107,#35823,1220,,,,,,,,,,,055P-5XL-Navy._ADD,
64903,93109,#35827,1220,,,,,,,,,,,055P-L-White._ADD,
64903,93111,#35828,1220,,,,,,,,,,,055P-XL-White._ADD,
64903,93113,#35830,1220,,,,,,,,,,,055P-3XL-White._ADD,
64903,93115,#35834,1220,,,,,,,,,,,"055P-S-Clean Mint._ADD",
64903,93117,#35835,1220,,,,,,,,,,,"055P-M-Clean Mint._ADD",
64903,93119,#35836,1220,,,,,,,,,,,"055P-L-Clean Mint._ADD",
64903,93121,#35837,1220,,,,,,,,,,,"055P-XL-Clean Mint._ADD",
64903,93123,#35838,1220,,,,,,,,,,,"055P-2XL-Clean Mint._ADD",
64903,93125,#35839,1220,,,,,,,,,,,"055P-3XL-Clean Mint._ADD",
,64910,1221,,,,,,,,,,,,,
64910,67728,#49246,1221,,,,,,,,,,,05757J-34A-QC0._ADD,
64910,67729,#49247,1221,,,,,,,,,,,05757J-34B-QC0._ADD,
64910,67730,#49248,1221,,,,,,,,,,,05757J-34C-QC0._ADD,
64910,67731,#49249,1221,,,,,,,,,,,05757J-34D-QC0._ADD,
64910,67732,#49251,1221,,,,,,,,,,,05757J-36C-QC0._ADD,
64910,67733,#49252,1221,,,,,,,,,,,05757J-36D-QC0._ADD,
64910,67734,#49253,1221,,,,,,,,,,,05757J-36DD-QC0._ADD,
64910,67735,#49254,1221,,,,,,,,,,,05757J-38B-QC0._ADD,
64910,67736,#49255,1221,,,,,,,,,,,05757J-38C-QC0._ADD,
64910,67737,#49256,1221,,,,,,,,,,,05757J-38D-QC0._ADD,
64910,67738,#49257,1221,,,,,,,,,,,05757J-38DD-QC0._ADD,
64910,67739,#49259,1221,,,,,,,,,,,05757J-40D-QC0._ADD,
64910,67740,#49263,1221,,,,,,,,,,,05757J-34D-NTE._ADD,
64910,67741,#49265,1221,,,,,,,,,,,05757J-36C-NTE._ADD,
64910,67742,#49266,1221,,,,,,,,,,,05757J-36D-NTE._ADD,
64910,67743,#49267,1221,,,,,,,,,,,05757J-36DD-NTE._ADD,
64910,67744,#49269,1221,,,,,,,,,,,05757J-38C-NTE._ADD,
64910,67745,#49270,1221,,,,,,,,,,,05757J-38D-NTE._ADD,
64910,67746,#49271,1221,,,,,,,,,,,05757J-38DD-NTE._ADD,
64910,67747,#49272,1221,,,,,,,,,,,05757J-40C-NTE._ADD,
64910,67748,#49273,1221,,,,,,,,,,,05757J-40D-NTE._ADD,
64910,67749,#49274,1221,,,,,,,,,,,05757J-40DD-NTE._ADD,
64910,84436,#49264,1221,,,,,,,,,,,05757J-36B-NTE._ADD,
64910,84441,#49250,1221,,,,,,,,,,,05757J-36B-QC0._ADD,
64910,84443,#49258,1221,,,,,,,,,,,05757J-40C-QC0._ADD,
64910,84445,#49260,1221,,,,,,,,,,,05757J-40DD-QC0._ADD,
64910,84447,#49261,1221,,,,,,,,,,,05757J-34B-NTE._ADD,
64910,84449,#49262,1221,,,,,,,,,,,05757J-34C-NTE._ADD,
64910,84451,#49268,1221,,,,,,,,,,,05757J-38B-NTE._ADD,
64910,84453,#49275,1221,,,,,,,,,,,05757J-34A-OBL._ADD,
64910,84455,#49276,1221,,,,,,,,,,,05757J-34B-OBL._ADD,
64910,84457,#49277,1221,,,,,,,,,,,05757J-34C-OBL._ADD,
64910,84459,#49278,1221,,,,,,,,,,,05757J-34D-OBL._ADD,
64910,84461,#49279,1221,,,,,,,,,,,05757J-36B-OBL._ADD,
64910,84463,#49280,1221,,,,,,,,,,,05757J-36C-OBL._ADD,
64910,84465,#49281,1221,,,,,,,,,,,05757J-36D-OBL._ADD,
64910,84467,#49282,1221,,,,,,,,,,,05757J-36DD-OBL._ADD,
64910,84469,#49283,1221,,,,,,,,,,,05757J-38B-OBL._ADD,
64910,84471,#49284,1221,,,,,,,,,,,05757J-38C-OBL._ADD,
64910,84473,#49285,1221,,,,,,,,,,,05757J-38D-OBL._ADD,
64910,84475,#49286,1221,,,,,,,,,,,05757J-38DD-OBL._ADD,
64910,84477,#49287,1221,,,,,,,,,,,05757J-40C-OBL._ADD,
64910,84479,#49288,1221,,,,,,,,,,,05757J-40D-OBL._ADD,
64910,84481,#49289,1221,,,,,,,,,,,05757J-40DD-OBL._ADD,
,64911,1222,,,,,,,,,,,,,
64911,67750,#58499,1222,,,,,,,,,,,05809J-36C-7DI._ADD,
64911,67751,#58502,1222,,,,,,,,,,,05809J-38C-7DI._ADD,
64911,67752,#58503,1222,,,,,,,,,,,05809J-38D-7DI._ADD,
64911,93128,#58495,1222,,,,,,,,,,,05809J-34A-7DI._ADD,
64911,93130,#58496,1222,,,,,,,,,,,05809J-34B-7DI._ADD,
64911,93132,#58497,1222,,,,,,,,,,,05809J-34C-7DI._ADD,
64911,93134,#58498,1222,,,,,,,,,,,05809J-36B-7DI._ADD,
64911,93136,#58500,1222,,,,,,,,,,,05809J-36D-7DI._ADD,
64911,93138,#58501,1222,,,,,,,,,,,05809J-38B-7DI._ADD,
64911,93140,#58504,1222,,,,,,,,,,,05809J-34A-WQ0._ADD,
64911,93142,#58505,1222,,,,,,,,,,,05809J-34B-WQ0._ADD,
64911,93144,#58506,1222,,,,,,,,,,,05809J-34C-WQ0._ADD,
64911,93146,#58507,1222,,,,,,,,,,,05809J-36B-WQ0._ADD,
64911,93148,#58508,1222,,,,,,,,,,,05809J-36C-WQ0._ADD,
64911,93150,#58509,1222,,,,,,,,,,,05809J-36D-WQ0._ADD,
64911,93152,#58510,1222,,,,,,,,,,,05809J-38B-WQ0._ADD,
64911,93154,#58511,1222,,,,,,,,,,,05809J-38C-WQ0._ADD,
64911,93156,#58512,1222,,,,,,,,,,,05809J-38D-WQ0._ADD,
,64912,1224,,,,,,,,,,,,,
64912,67753,#8788,1224,,,,,,,,,,,07112-32C-Black._ADD,
64912,67754,#8789,1224,,,,,,,,,,,07112-32D-Black._ADD,
64912,67755,#8790,1224,,,,,,,,,,,07112-32DD-Black._ADD,
64912,67756,#8791,1224,,,,,,,,,,,07112-42B-Black._ADD,
64912,67757,#8792,1224,,,,,,,,,,,07112-34B-Black._ADD,
64912,67758,#8793,1224,,,,,,,,,,,07112-34C-Black._ADD,
64912,67759,#8794,1224,,,,,,,,,,,07112-34D-Black._ADD,
64912,67760,#8795,1224,,,,,,,,,,,07112-34DD-Black._ADD,
64912,67761,#8796,1224,,,,,,,,,,,07112-36B-Black._ADD,
64912,67762,#8797,1224,,,,,,,,,,,07112-36C-Black._ADD,
64912,67763,#8798,1224,,,,,,,,,,,07112-36D-Black._ADD,
64912,67764,#8799,1224,,,,,,,,,,,07112-36DD-Black._ADD,
64912,67765,#8800,1224,,,,,,,,,,,07112-38B-Black._ADD,
64912,67766,#8801,1224,,,,,,,,,,,07112-38C-Black._ADD,
64912,67767,#8802,1224,,,,,,,,,,,07112-38D-Black._ADD,
64912,67768,#8803,1224,,,,,,,,,,,07112-38DD-Black._ADD,
64912,67769,#8804,1224,,,,,,,,,,,07112-40B-Black._ADD,
64912,67770,#8805,1224,,,,,,,,,,,07112-40C-Black._ADD,
64912,67771,#8806,1224,,,,,,,,,,,07112-40D-Black._ADD,
64912,67772,#8807,1224,,,,,,,,,,,07112-40DD-Black._ADD,
64912,67773,#8808,1224,,,,,,,,,,,07112-42C-Black._ADD,
64912,67774,#8809,1224,,,,,,,,,,,07112-42D-Black._ADD,
64912,67775,#8831,1224,,,,,,,,,,,07112-42B-White._ADD,
64912,67776,#8832,1224,,,,,,,,,,,07112-34B-White._ADD,
64912,67777,#8833,1224,,,,,,,,,,,07112-34C-White._ADD,
64912,67778,#8834,1224,,,,,,,,,,,07112-34D-White._ADD,
64912,67779,#8835,1224,,,,,,,,,,,07112-34DD-White._ADD,
64912,67780,#8836,1224,,,,,,,,,,,07112-36B-White._ADD,
64912,67781,#8837,1224,,,,,,,,,,,07112-36C-White._ADD,
64912,67782,#8838,1224,,,,,,,,,,,07112-36D-White._ADD,
64912,67783,#8839,1224,,,,,,,,,,,07112-36DD-White._ADD,
64912,67784,#8840,1224,,,,,,,,,,,07112-38B-White._ADD,
64912,67785,#8841,1224,,,,,,,,,,,07112-38C-White._ADD,
64912,67786,#8842,1224,,,,,,,,,,,07112-38D-White._ADD,
64912,67787,#8843,1224,,,,,,,,,,,07112-38DD-White._ADD,
64912,67788,#8844,1224,,,,,,,,,,,07112-40B-White._ADD,
64912,67789,#8845,1224,,,,,,,,,,,07112-40C-White._ADD,
64912,67790,#8846,1224,,,,,,,,,,,07112-40D-White._ADD,
64912,67791,#8848,1224,,,,,,,,,,,07112-42C-White._ADD,
64912,67792,#8849,1224,,,,,,,,,,,07112-42D-White._ADD,
64912,67793,#8853,1224,,,,,,,,,,,"07112-32C-Latte Lift._ADD",
64912,67794,#8854,1224,,,,,,,,,,,"07112-32D-Latte Lift._ADD",
64912,67795,#8855,1224,,,,,,,,,,,"07112-32DD-Latte Lift._ADD",
64912,67796,#8856,1224,,,,,,,,,,,"07112-42B-Latte Lift._ADD",
64912,67797,#8857,1224,,,,,,,,,,,"07112-34B-Latte Lift._ADD",
64912,67798,#8858,1224,,,,,,,,,,,"07112-34C-Latte Lift._ADD",
64912,67799,#8860,1224,,,,,,,,,,,"07112-34DD-Latte Lift._ADD",
64912,67800,#8861,1224,,,,,,,,,,,"07112-36B-Latte Lift._ADD",
64912,67801,#8862,1224,,,,,,,,,,,"07112-36C-Latte Lift._ADD",
64912,67802,#8863,1224,,,,,,,,,,,"07112-36D-Latte Lift._ADD",
64912,67803,#8864,1224,,,,,,,,,,,"07112-36DD-Latte Lift._ADD",
64912,67804,#8865,1224,,,,,,,,,,,"07112-38B-Latte Lift._ADD",
64912,67805,#8866,1224,,,,,,,,,,,"07112-38C-Latte Lift._ADD",
64912,67806,#8867,1224,,,,,,,,,,,"07112-38D-Latte Lift._ADD",
64912,67807,#8868,1224,,,,,,,,,,,"07112-38DD-Latte Lift._ADD",
64912,67808,#8869,1224,,,,,,,,,,,"07112-40B-Latte Lift._ADD",
64912,67809,#8870,1224,,,,,,,,,,,"07112-40C-Latte Lift._ADD",
64912,67810,#8871,1224,,,,,,,,,,,"07112-40D-Latte Lift._ADD",
64912,67811,#8872,1224,,,,,,,,,,,"07112-40DD-Latte Lift._ADD",
64912,67812,#8873,1224,,,,,,,,,,,"07112-42C-Latte Lift._ADD",
64912,67813,#8874,1224,,,,,,,,,,,"07112-42D-Latte Lift._ADD",
64912,67814,#8893,1224,,,,,,,,,,,"07112-42B-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67815,#8894,1224,,,,,,,,,,,"07112-34B-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67816,#8895,1224,,,,,,,,,,,"07112-34C-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67817,#8896,1224,,,,,,,,,,,"07112-34D-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67818,#8897,1224,,,,,,,,,,,"07112-34DD-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67819,#8898,1224,,,,,,,,,,,"07112-36B-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67820,#8899,1224,,,,,,,,,,,"07112-36C-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67821,#8900,1224,,,,,,,,,,,"07112-36D-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67822,#8901,1224,,,,,,,,,,,"07112-36DD-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67823,#8902,1224,,,,,,,,,,,"07112-38B-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67824,#8903,1224,,,,,,,,,,,"07112-38C-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67825,#8904,1224,,,,,,,,,,,"07112-38D-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67826,#8905,1224,,,,,,,,,,,"07112-38DD-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67827,#8906,1224,,,,,,,,,,,"07112-40B-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67828,#8907,1224,,,,,,,,,,,"07112-40C-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67829,#8909,1224,,,,,,,,,,,"07112-40DD-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67830,#8910,1224,,,,,,,,,,,"07112-42C-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67831,#8911,1224,,,,,,,,,,,"07112-42D-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,67832,#8956,1224,,,,,,,,,,,07112-34B-ALZA._ADD,
64912,67833,#8957,1224,,,,,,,,,,,07112-34C-ALZA._ADD,
64912,67834,#8976,1224,,,,,,,,,,,07112-40C-YQ0._ADD,
64912,84487,#8859,1224,,,,,,,,,,,"07112-34D-Latte Lift._ADD",
64912,84489,#8908,1224,,,,,,,,,,,"07112-40D-Boho Paisley Print/Sheer Pale Pink._ADD",
64912,93178,#8810,1224,,,,,,,,,,,"07112-42B-Steel Grey._ADD",
64912,93180,#8811,1224,,,,,,,,,,,"07112-34B-Steel Grey._ADD",
64912,93182,#8812,1224,,,,,,,,,,,"07112-34C-Steel Grey._ADD",
64912,93184,#8813,1224,,,,,,,,,,,"07112-34D-Steel Grey._ADD",
64912,93186,#8814,1224,,,,,,,,,,,"07112-34DD-Steel Grey._ADD",
64912,93188,#8815,1224,,,,,,,,,,,"07112-36B-Steel Grey._ADD",
64912,93190,#8816,1224,,,,,,,,,,,"07112-36C-Steel Grey._ADD",
64912,93192,#8817,1224,,,,,,,,,,,"07112-36D-Steel Grey._ADD",
64912,93194,#8818,1224,,,,,,,,,,,"07112-36DD-Steel Grey._ADD",
64912,93196,#8819,1224,,,,,,,,,,,"07112-38B-Steel Grey._ADD",
64912,93198,#8820,1224,,,,,,,,,,,"07112-38C-Steel Grey._ADD",
64912,93200,#8821,1224,,,,,,,,,,,"07112-38D-Steel Grey._ADD",
64912,93202,#8822,1224,,,,,,,,,,,"07112-38DD-Steel Grey._ADD",
64912,93204,#8823,1224,,,,,,,,,,,"07112-40B-Steel Grey._ADD",
64912,93206,#8824,1224,,,,,,,,,,,"07112-40C-Steel Grey._ADD",
64912,93208,#8825,1224,,,,,,,,,,,"07112-40D-Steel Grey._ADD",
64912,93210,#8826,1224,,,,,,,,,,,"07112-42C-Steel Grey._ADD",
64912,93212,#8827,1224,,,,,,,,,,,"07112-42D-Steel Grey._ADD",
64912,93214,#8828,1224,,,,,,,,,,,07112-32C-White._ADD,
64912,93216,#8829,1224,,,,,,,,,,,07112-32D-White._ADD,
64912,93218,#8830,1224,,,,,,,,,,,07112-32DD-White._ADD,
64912,93220,#8847,1224,,,,,,,,,,,07112-40DD-White._ADD,
64912,93222,#8850,1224,,,,,,,,,,,"07112-34DD-Galactic Red._ADD",
64912,93224,#8851,1224,,,,,,,,,,,"07112-36D-Galactic Red._ADD",
64912,93226,#8852,1224,,,,,,,,,,,"07112-40D-Galactic Red._ADD",
64912,93228,#8876,1224,,,,,,,,,,,07112-34D-FFP._ADD,
64912,93230,#8877,1224,,,,,,,,,,,"07112-34B-Shining Star Print/Navy._ADD",
64912,93232,#8878,1224,,,,,,,,,,,"07112-34C-Shining Star Print/Navy._ADD",
64912,93234,#8879,1224,,,,,,,,,,,"07112-34D-Shining Star Print/Navy._ADD",
64912,93236,#8880,1224,,,,,,,,,,,"07112-34DD-Shining Star Print/Navy._ADD",
64912,93238,#8881,1224,,,,,,,,,,,"07112-36B-Shining Star Print/Navy._ADD",
64912,93240,#8882,1224,,,,,,,,,,,"07112-36C-Shining Star Print/Navy._ADD",
64912,93242,#8883,1224,,,,,,,,,,,"07112-36D-Shining Star Print/Navy._ADD",
64912,93244,#8884,1224,,,,,,,,,,,"07112-36DD-Shining Star Print/Navy._ADD",
64912,93246,#8885,1224,,,,,,,,,,,"07112-38B-Shining Star Print/Navy._ADD",
64912,93248,#8886,1224,,,,,,,,,,,"07112-38C-Shining Star Print/Navy._ADD",
64912,93250,#8887,1224,,,,,,,,,,,"07112-38D-Shining Star Print/Navy._ADD",
64912,93252,#8888,1224,,,,,,,,,,,"07112-38DD-Shining Star Print/Navy._ADD",
64912,93254,#8889,1224,,,,,,,,,,,"07112-40B-Shining Star Print/Navy._ADD",
64912,93256,#8890,1224,,,,,,,,,,,"07112-40C-Shining Star Print/Navy._ADD",
64912,93258,#8891,1224,,,,,,,,,,,"07112-40D-Shining Star Print/Navy._ADD",
64912,93260,#8892,1224,,,,,,,,,,,"07112-40DD-Shining Star Print/Navy._ADD",
64912,93262,#8912,1224,,,,,,,,,,,"07112-34DD-Paris Animal Print._ADD",
64912,93264,#8913,1224,,,,,,,,,,,"07112-40D-Paris Animal Print._ADD",
64912,93266,#8914,1224,,,,,,,,,,,"07112-36B-Armature Red._ADD",
64912,93268,#8915,1224,,,,,,,,,,,"07112-36DD-Armature Red._ADD",
64912,93270,#8916,1224,,,,,,,,,,,"07112-38C-Armature Red._ADD",
64912,93272,#8917,1224,,,,,,,,,,,"07112-38D-Armature Red._ADD",
64912,93274,#8918,1224,,,,,,,,,,,"07112-38DD-Armature Red._ADD",
64912,93276,#8919,1224,,,,,,,,,,,"07112-40C-Armature Red._ADD",
64912,93278,#8920,1224,,,,,,,,,,,"07112-40D-Armature Red._ADD",
64912,93280,#8921,1224,,,,,,,,,,,"07112-40DD-Armature Red._ADD",
64912,93282,#8922,1224,,,,,,,,,,,"07112-34B-Rose Petal Heart Print/Black._ADD",
64912,93284,#8923,1224,,,,,,,,,,,"07112-34C-Rose Petal Heart Print/Black._ADD",
64912,93286,#8924,1224,,,,,,,,,,,"07112-34D-Rose Petal Heart Print/Black._ADD",
64912,93288,#8925,1224,,,,,,,,,,,"07112-36B-Rose Petal Heart Print/Black._ADD",
64912,93290,#8926,1224,,,,,,,,,,,"07112-36C-Rose Petal Heart Print/Black._ADD",
64912,93292,#8927,1224,,,,,,,,,,,"07112-36D-Rose Petal Heart Print/Black._ADD",
64912,93294,#8928,1224,,,,,,,,,,,"07112-38B-Rose Petal Heart Print/Black._ADD",
64912,93296,#8929,1224,,,,,,,,,,,"07112-38C-Rose Petal Heart Print/Black._ADD",
64912,93298,#8930,1224,,,,,,,,,,,"07112-38D-Rose Petal Heart Print/Black._ADD",
64912,93300,#8931,1224,,,,,,,,,,,07112-34B-AJM._ADD,
64912,93302,#8932,1224,,,,,,,,,,,07112-34C-AJM._ADD,
64912,93304,#8933,1224,,,,,,,,,,,07112-34D-AJM._ADD,
64912,93306,#8934,1224,,,,,,,,,,,07112-36B-AJM._ADD,
64912,93308,#8935,1224,,,,,,,,,,,07112-36C-AJM._ADD,
64912,93310,#8936,1224,,,,,,,,,,,07112-36D-AJM._ADD,
64912,93312,#8937,1224,,,,,,,,,,,07112-38B-AJM._ADD,
64912,93314,#8938,1224,,,,,,,,,,,07112-38C-AJM._ADD,
64912,93316,#8939,1224,,,,,,,,,,,07112-38D-AJM._ADD,
64912,93318,#8940,1224,,,,,,,,,,,07112-34B-I83._ADD,
64912,93320,#8941,1224,,,,,,,,,,,07112-34C-I83._ADD,
64912,93322,#8942,1224,,,,,,,,,,,07112-34D-I83._ADD,
64912,93324,#8943,1224,,,,,,,,,,,07112-36B-I83._ADD,
64912,93326,#8944,1224,,,,,,,,,,,07112-36C-I83._ADD,
64912,93328,#8945,1224,,,,,,,,,,,07112-36D-I83._ADD,
64912,93330,#8946,1224,,,,,,,,,,,07112-38B-I83._ADD,
64912,93332,#8947,1224,,,,,,,,,,,07112-38C-I83._ADD,
64912,93334,#8948,1224,,,,,,,,,,,07112-38D-I83._ADD,
64912,93336,#8949,1224,,,,,,,,,,,"07112-32C-Latte Dot._ADD",
64912,93338,#8950,1224,,,,,,,,,,,"07112-34B-Ivory/Darling Dot._ADD",
64912,93340,#8951,1224,,,,,,,,,,,"07112-34C-Ivory/Darling Dot._ADD",
64912,93342,#8952,1224,,,,,,,,,,,"07112-38DD-Ivory/Darling Dot._ADD",
64912,93344,#8953,1224,,,,,,,,,,,"07112-40C-Ivory/Darling Dot._ADD",
64912,93346,#8954,1224,,,,,,,,,,,"07112-40D-Ivory/Darling Dot._ADD",
